Voltage,Angle,Pi,Qi
1.008545147,-0.22167738,-0.928413427,0.023493266
1.018824675,-0.182523412,-0.535284103,0.037911883
1.02198056,-0.155167821,-0.063443516,0.0368052
1.069038073,-0.249767967,-0.131866776,0.0311932
1.06279449,-0.232861368,0.039076694,0.034526435
1.089677387,-0.232511093,0.002302893,0.166300057
1.054681468,-0.263072064,-0.389419861,-0.177711779
1.049986069,-0.261380336,-0.026010519,-0.088321094
1.05751017,-0.259059936,-0.040429018,0.001026698
1.056464184,-0.258766543,-0.011421467,-0.032874732
1.049117522,-0.267434249,-0.182625631,-0.040553524
1.036209086,-0.27846099,-0.120896386,-0.050822171
1.060155924,0.003486611,2.412233729,-0.217059808
1.046784833,-0.088330061,0.099381691,0.368698106
1.01149178,-0.223417304,-0.948145455,0.049373578
1.021125318,-0.181547766,-0.520674694,0.160175931
1.020566538,-0.151773111,-0.015614404,-0.082437343
1.069419946,-0.247899654,-0.107993936,0.052580987
1.061550263,-0.235390437,-0.040872923,-0.025247829
1.09219488,-0.230828583,0.030026035,0.190076399
1.055396934,-0.262336337,-0.349310748,-0.179829996
1.052131245,-0.261030028,-0.020275008,-0.057545793
1.056815275,-0.258447216,-0.052760499,-0.014564287
1.051537172,-0.262325528,-0.068906069,-0.036887559
1.049637497,-0.264799731,-0.135914507,-0.049125188
1.035685678,-0.279906157,-0.141303184,-0.048471857
1.058959442,0.000201089,2.358485458,-0.189322155
1.044687611,-0.088678421,0.150148054,0.33278679
1.008648503,-0.224230002,-0.957132128,0.049276751
1.018495479,-0.180400468,-0.427493317,0.073912411
1.019353314,-0.154857596,-0.149002858,-0.024388499
1.069872812,-0.243363383,-0.00887323,-0.000208677
1.060419475,-0.231460702,0.063117213,-0.02218167
1.090417309,-0.23306893,-0.010556869,0.185703395
1.055232327,-0.26313068,-0.397795791,-0.161187233
1.051356705,-0.262458855,-0.045525948,-0.065364377
1.057979345,-0.257500604,-0.052403069,0.000767091
1.054437214,-0.260985927,-0.065848944,-0.03029072
1.051674995,-0.266816096,-0.19219768,-0.001932151
1.036648562,-0.279043418,-0.128437699,-0.053863567
1.059808599,-8.52E-06,2.299141555,-0.1539496
1.044923587,-0.085410099,0.234913666,0.301470794
1.010181607,-0.22156719,-0.946346151,0.06423411
1.017765667,-0.17952178,-0.465057298,0.059653521
1.01775408,-0.153760283,-0.132438191,-0.069657715
1.070485652,-0.248767541,-0.148003311,0.089829242
1.064248643,-0.228530259,0.099617495,0.056683407
1.089664648,-0.232501109,-0.026141807,0.157275421
1.05614892,-0.261120548,-0.319646899,-0.208631141
1.051491715,-0.266478691,-0.13871924,-0.041901555
1.058712834,-0.257543031,-0.006739177,-0.016259489
1.054629608,-0.259499519,-0.043403667,-0.029031388
1.049319965,-0.262126501,-0.118154847,-0.087388821
1.037248075,-0.281065137,-0.155514991,-0.032712754
1.0610285,0.001144455,2.340330729,-0.109249272
1.042876429,-0.086195066,0.154580114,0.239081395
1.008930274,-0.221914135,-0.933507674,0.062265559
1.016734264,-0.181344747,-0.598124692,0.056423572
1.019330267,-0.1504418,0.047875012,-0.026814867
1.069899492,-0.247406247,-0.116231453,0.048843536
1.06260712,-0.232534072,0.033649322,0.031488355
1.09023071,-0.232615382,-0.000534755,0.170968435
1.055379722,-0.262301536,-0.283611847,-0.208412169
1.051145194,-0.268048817,-0.148327807,-0.031789754
1.058230973,-0.257625604,-0.006128771,-0.016217658
1.054119618,-0.264458358,-0.078932913,-0.010205507
1.050176748,-0.263226012,-0.113122562,-0.074335808
1.036652403,-0.28304263,-0.161677341,-0.033214535
1.061415142,-0.004008172,2.278023737,-0.128486207
1.045160259,-0.08850711,0.20900899,0.271988009
1.010431694,-0.224558407,-0.957538179,0.069294315
1.017995061,-0.180301451,-0.43896202,0.033272092
1.019650156,-0.154021691,-0.074563533,-0.035632244
1.071742032,-0.249130082,-0.105222965,0.087632101
1.062135535,-0.234664159,-0.025460137,0.023321057
1.089205435,-0.233059416,0.010539318,0.167392403
1.055175118,-0.261399942,-0.31512172,-0.189219283
1.05165352,-0.263142907,-0.046398348,-0.054691466
1.056941565,-0.262847486,-0.082030541,-0.009239362
1.054294064,-0.261865358,-0.060739976,-0.031618652
1.050730186,-0.263283045,-0.123215713,-0.068797219
1.035144115,-0.277668561,-0.137579294,-0.056365995
1.061016142,0.002910806,2.379519394,-0.13797196
1.043912096,-0.085626137,0.15764888,0.258145339
1.00969754,-0.220873608,-0.934711315,0.056287475
1.018304492,-0.180330372,-0.489331229,0.057000259
1.020313963,-0.153557251,-0.099432228,0.011756179
1.069747464,-0.2482948,-0.117402916,0.055259857
1.063051878,-0.234504901,-0.070647377,0.053050765
1.090209603,-0.230087334,0.029064541,0.16814602
1.053206314,-0.258582192,-0.201206059,-0.253716261
1.049270792,-0.265761847,-0.153754508,-0.018752764
1.054974073,-0.256663756,-0.013315068,-0.037430897
1.0552651,-0.26073227,-0.042605168,-0.029253683
1.050466418,-0.265753134,-0.150645911,-0.039054218
1.034724882,-0.280624404,-0.155411022,-0.041970093
1.060096738,0.001333227,2.418505881,-0.186244489
1.044719312,-0.090655282,0.022793693,0.336764423
1.009349224,-0.218975277,-0.891251044,0.029853046
1.018488103,-0.180878896,-0.498766848,0.048688586
1.020979495,-0.153102283,-0.040572892,0.001657629
1.071342585,-0.246078064,-0.038953016,0.056787724
1.062432451,-0.235379599,-0.037076119,0.019458538
1.089878451,-0.233114812,0.014887569,0.169831241
1.05551652,-0.261479133,-0.292655897,-0.185592289
1.051162992,-0.263466918,-0.069415052,-0.054306692
1.056243667,-0.259646486,-0.06504886,-0.019164277
1.054780251,-0.262473883,-0.061532441,-0.024686423
1.04942991,-0.266352111,-0.18106064,-0.053603821
1.035514112,-0.280455338,-0.143775854,-0.048293886
1.06062463,-0.000540947,2.400344261,-0.176627624
1.045744132,-0.091399387,0.077303208,0.360138956
1.010236561,-0.221131114,-0.892831237,0.037393947
1.017974962,-0.183800589,-0.544696479,0.092362472
1.018518886,-0.154939181,-0.042095543,-0.088074797
1.071384793,-0.248640247,-0.100852756,0.076366251
1.061508822,-0.236004857,-0.042874709,0.014078145
1.089410249,-0.230128346,0.038578866,0.17267141
1.054612643,-0.262678466,-0.318360549,-0.189300899
1.051016729,-0.263135541,-0.052754662,-0.052775459
1.056431705,-0.258620392,-0.044164863,-0.026551681
1.056949083,-0.263359199,-0.056379834,-0.011803926
1.050794584,-0.264741128,-0.137073035,-0.068192083
1.035417849,-0.281081213,-0.147995464,-0.047335496
1.058744541,0.002154922,2.36387984,-0.192031483
1.043868099,-0.086568654,0.156642231,0.288207628
1.009968075,-0.221841372,-0.943398627,0.066645239
1.017749512,-0.17925286,-0.437611379,-0.039911623
1.021938535,-0.154559359,-0.130161155,0.10222977
1.070682803,-0.248017148,-0.056766421,0.052105889
1.064831358,-0.232881955,-0.008867015,0.061813944
1.090797018,-0.233067221,-0.001221622,0.160790718
1.056119616,-0.259683743,-0.277435829,-0.224700647
1.053085812,-0.263884886,-0.085980546,-0.011497787
1.054455138,-0.259297084,-0.060281036,-0.048037692
1.053346573,-0.265731153,-0.079802449,-0.024484106
1.050522625,-0.267268847,-0.160421321,-0.04256945
1.035927349,-0.279333443,-0.14209499,-0.052000055
1.059133457,-0.001840577,2.259329672,-0.169234269
1.044829322,-0.086416295,0.227282244,0.298606487
1.009126631,-0.221943802,-0.943893228,0.046591208
1.018712466,-0.180615984,-0.516630769,0.110062687
1.019511357,-0.151445406,0.009257643,-0.064276403
1.071695499,-0.249905306,-0.131036689,0.091197483
1.061120524,-0.235575631,-0.027247362,-0.010324015
1.089472332,-0.234951991,0.004092912,0.175354723
1.055929455,-0.261811514,-0.311207027,-0.159762322
1.051569844,-0.262905962,-0.050917752,-0.06079665
1.056459347,-0.260704294,-0.060905482,-0.023571471
1.054464164,-0.262993402,-0.062263492,-0.031402042
1.051241147,-0.264525849,-0.124043564,-0.061416218
1.035309792,-0.278745366,-0.140701608,-0.058160772
1.0591918,-0.001886085,2.315743662,-0.179453261
1.044400839,-0.089590958,0.114668152,0.308085533
1.008863496,-0.219411193,-0.89517648,0.024662963
1.018972098,-0.182278717,-0.612557332,0.096133197
1.020763212,-0.151623702,0.061201833,-0.036731104
1.071086155,-0.248263457,-0.109207941,0.072096652
1.063129011,-0.230230732,0.073158443,0.016980573
1.088278859,-0.233776519,-0.023289232,0.155420496
1.057937616,-0.259946485,-0.323896311,-0.154725634
1.053031509,-0.260782382,-0.049747103,-0.060977829
1.05660682,-0.258156712,-0.055664148,-0.029364479
1.055593673,-0.262232083,-0.051809706,-0.021497824
1.049622056,-0.265211004,-0.151074876,-0.071900337
1.036598489,-0.281815209,-0.160763393,-0.042425493
1.059784741,0.001785067,2.283937189,-0.199042341
1.047502263,-0.083234565,0.295728856,0.365769589
1.010643067,-0.21990844,-0.93544403,0.047075025
1.018319508,-0.181418193,-0.562231756,0.097247318
1.018466092,-0.152384467,-0.080445577,-0.081612835
1.068699044,-0.244589573,-0.059129448,0.012060494
1.063633821,-0.236160918,-0.057350524,0.055651347
1.088322938,-0.236263239,-0.000672405,0.152538964
1.055339332,-0.258875084,-0.213682471,-0.209720693
1.050265328,-0.26284648,-0.103280868,-0.056494951
1.056548525,-0.257830176,-0.049089801,-0.004104579
1.056480976,-0.262989831,-0.065511505,0.005912261
1.049563557,-0.263662803,-0.149564978,-0.059346849
1.036211225,-0.282015362,-0.166178079,-0.032032497
1.061663746,-0.001085313,2.321858703,-0.117543497
1.044696828,-0.087343916,0.204364699,0.266276287
1.009678091,-0.225884201,-0.970710286,0.06274468
1.01898918,-0.181999064,-0.518384982,0.136238891
1.018326576,-0.152983685,-0.039953465,-0.109961212
1.069855644,-0.248333733,-0.133434297,0.071477344
1.061980685,-0.23343294,-0.008064443,0.0230194
1.088544324,-0.234427141,-0.006524607,0.164157086
1.054626634,-0.25872202,-0.2452698,-0.211956983
1.050834402,-0.261979342,-0.089666133,-0.043351747
1.056675322,-0.256823913,-0.029602164,-0.021615816
1.056138955,-0.261297148,-0.044924193,-0.012597142
1.049177583,-0.26340114,-0.125678801,-0.07792061
1.034379641,-0.283262597,-0.177492768,-0.03475763
1.058716161,0.000520742,2.302836329,-0.195362793
1.045665246,-0.086384666,0.199302444,0.353276002
1.009204478,-0.220164812,-0.921058644,0.031532895
1.019016843,-0.182030165,-0.590452743,0.170921829
1.018090972,-0.15109841,0.015930409,-0.119061705
1.068211259,-0.247872562,-0.13395846,0.0312326
1.061037759,-0.233910399,-0.010330378,-0.016467017
1.090299502,-0.23324012,0.004402,0.181120203
1.055621274,-0.260257556,-0.296154967,-0.170288795
1.05133914,-0.261967786,-0.066181937,-0.052219998
1.055977968,-0.25791887,-0.042516364,-0.017346736
1.055507224,-0.260556205,-0.041715759,-0.019710119
1.050342539,-0.264735039,-0.144668235,-0.036128795
1.035466026,-0.278431725,-0.141514233,-0.05286996
1.059896968,-0.000897914,2.385928537,-0.159581158
1.043824346,-0.092224123,-0.007275298,0.313046242
1.012536481,-0.222462312,-0.920460557,0.080979575
1.018653404,-0.178848407,-0.449833495,0.078879258
1.018539155,-0.150276069,0.01979473,-0.10552146
1.071088517,-0.247426373,-0.060926949,0.062632095
1.062951844,-0.233148155,-0.006159082,0.016428972
1.089751687,-0.232919077,0.001506403,0.165797358
1.056976208,-0.260830887,-0.311715864,-0.146063677
1.050641235,-0.262343249,-0.042039801,-0.099437324
1.057308255,-0.265308012,-0.112266104,0.017931483
1.05606046,-0.262305031,-0.049691537,-0.015143238
1.048515553,-0.265488329,-0.175983143,-0.075666366
1.036160054,-0.278751245,-0.137713017,-0.049886916
1.060673416,-0.001729164,2.334343466,-0.174790323
1.045999101,-0.088781122,0.177455842,0.313547359
1.010789858,-0.223521365,-0.952444384,0.060626078
1.01901702,-0.179602405,-0.385429923,0.013786303
1.020713316,-0.156440383,-0.192340909,0.020276391
1.069557658,-0.247759832,-0.081066609,0.041730156
1.062138674,-0.230689788,0.042172618,-0.000249975
1.088913714,-0.233351454,-0.017476117,0.165539622
1.057227763,-0.259588229,-0.25725236,-0.136613827
1.049396753,-0.26483475,-0.128688122,-0.091350655
1.057563001,-0.260691294,-0.047989222,0.00646713
1.053439347,-0.262172407,-0.061590636,-0.024196727
1.049277099,-0.264098619,-0.133402783,-0.062652168
1.035063325,-0.281004104,-0.162346103,-0.048185699
1.058871801,-0.000584556,2.31922824,-0.208780557
1.046208142,-0.088460446,0.179035809,0.36706989
1.009883395,-0.223937308,-0.948528015,0.044427824
1.01954957,-0.182173322,-0.533704075,0.148001567
1.018879526,-0.152344339,-0.00428642,-0.102767205
1.068722311,-0.248614616,-0.144609899,0.050552132
1.061082091,-0.23406942,0.020516444,-0.013833802
1.088766833,-0.233635122,0.00284832,0.171117441
1.056199776,-0.263301013,-0.338632998,-0.161656795
1.052289636,-0.265148287,-0.081353451,-0.038030074
1.056373609,-0.25779331,-0.023665545,-0.029203391
1.05489242,-0.260872197,-0.045491279,-0.020116059
1.049675643,-0.263607926,-0.128600891,-0.056965994
1.035054108,-0.278897349,-0.138138365,-0.057469506
1.058248368,-0.005826095,2.212283653,-0.164447426
1.044142204,-0.088284674,0.246907874,0.2743269
1.010735576,-0.221909554,-0.927752529,0.063766148
1.018308577,-0.180822718,-0.459801907,0.067037351
1.01901077,-0.154182065,-0.070651987,-0.041144947
1.069089958,-0.247660126,-0.106491348,0.037578652
1.063458705,-0.234332553,0.007254725,0.043350668
1.090528279,-0.233902387,0.002832115,0.167585827
1.054990439,-0.263094231,-0.339445135,-0.220265241
1.052494934,-0.265840511,-0.10419662,-0.011506324
1.056731433,-0.254793245,0.004177226,-0.04069438
1.055455562,-0.262923236,-0.054092657,-0.014917434
1.050005964,-0.266141391,-0.165446244,-0.040945617
1.036169353,-0.277386252,-0.119478059,-0.055607558
1.060612592,-0.004461028,2.225689385,-0.16600421
1.046643489,-0.0868868,0.265279989,0.302558964
1.010623349,-0.220520853,-0.9289433,0.046388143
1.018826449,-0.1803511,-0.499222015,0.048900554
1.020800469,-0.153784001,-0.078289241,-0.008232273
1.069550501,-0.246960225,-0.10193792,0.050955239
1.061075765,-0.230623362,0.089773224,-0.022023129
1.091247046,-0.235317875,-0.030858574,0.186983146
1.055921712,-0.262493657,-0.377913707,-0.163094223
1.051840898,-0.263944975,-0.076107103,-0.048139963
1.057008337,-0.257310438,-0.030907637,-0.02086939
1.052970573,-0.260229187,-0.056146675,-0.033519949
1.049468063,-0.263687185,-0.148484439,-0.053324819
1.036690026,-0.276909172,-0.124279679,-0.051666819
1.060702689,-0.003309595,2.244323597,-0.136864893
1.044881237,-0.086633767,0.212868152,0.25987736
1.010943161,-0.220180379,-0.930919967,0.064565728
1.018123664,-0.178488129,-0.471525416,0.025057978
1.020502986,-0.151616595,-0.044163633,-0.011662662
1.071779888,-0.246176984,-0.078430811,0.05844429
1.061526025,-0.233009802,-0.03476058,-0.035171215
1.091777356,-0.231210553,0.011837856,0.187508338
1.05823382,-0.25896927,-0.248945975,-0.121399049
1.051498185,-0.262753997,-0.111884887,-0.078091645
1.058555502,-0.257305729,-0.038138301,-0.010781612
1.056297011,-0.262427309,-0.062279111,-0.014946467
1.050334658,-0.264506132,-0.158320466,-0.063174894
1.035274587,-0.280178296,-0.160898285,-0.054574729
1.05840738,0.002046638,2.409647062,-0.240004717
1.046361045,-0.089967104,0.090487552,0.413336173
1.00994964,-0.218988834,-0.880278667,0.021335918
1.018696462,-0.184076873,-0.614580376,0.127463643
1.019040726,-0.154694806,-0.054502552,-0.074841765
1.070920476,-0.246154562,-0.066591043,0.057150474
1.059354062,-0.230569577,0.05881959,-0.053164508
1.09113595,-0.233419823,-0.018703341,0.196895008
1.055370858,-0.258651092,-0.263143296,-0.180510816
1.051290061,-0.263614983,-0.117904173,-0.037440417
1.057425087,-0.257068012,-0.034071934,-0.019007671
1.054560035,-0.26435143,-0.083345729,-0.011127687
1.050672112,-0.263451616,-0.135227202,-0.065113938
1.036561039,-0.279260909,-0.152055294,-0.040221859
1.058161588,-0.001569035,2.303311257,-0.226127382
1.046084386,-0.090103672,0.125408933,0.386767639
1.009867272,-0.225766098,-0.965029341,0.053855597
1.019270397,-0.180800034,-0.545828936,0.121310433
1.019784702,-0.148768574,0.117786376,-0.090602029
1.068271763,-0.247684983,-0.137434514,0.013334082
1.061378236,-0.234181484,0.008485482,-0.00375408
1.088077774,-0.231184991,0.019645361,0.164952364
1.056456302,-0.264635882,-0.394719234,-0.123769209
1.050959171,-0.263023334,-0.03747733,-0.090116868
1.05783447,-0.258952848,-0.039953512,0.003536016
1.055268264,-0.26020381,-0.040005117,-0.024105581
1.050361561,-0.265290199,-0.151708413,-0.02843168
1.034805907,-0.278565462,-0.129473187,-0.066494185
1.059231605,0.001916743,2.373961311,-0.184098917
1.044483312,-0.087358068,0.123832386,0.311938662
1.011029271,-0.220014299,-0.926213444,0.063661309
1.018486263,-0.178379658,-0.38561129,0.038048828
1.019716937,-0.154345093,-0.153833608,0.00044143
1.071145793,-0.250369407,-0.177582905,0.113122987
1.06152413,-0.23360459,-0.011188166,-0.020884228
1.09173277,-0.233258549,0.002276622,0.187225836
1.056652486,-0.261351855,-0.326254833,-0.142476836
1.051453354,-0.2613538,-0.065925072,-0.066097422
1.056682203,-0.254345838,-0.003562842,-0.043933154
1.054984063,-0.259871875,-0.038136271,-0.034170178
1.04975158,-0.263140992,-0.113999894,-0.082132929
1.035007385,-0.281807987,-0.163420624,-0.047141142
1.058858743,0.001890685,2.356407956,-0.19622235
1.044938115,-0.087051404,0.167238912,0.331770802
1.009601183,-0.223554161,-0.953931788,0.053954071
1.018947258,-0.181121927,-0.502569173,0.106500289
1.019472975,-0.152893409,-0.05481826,-0.049735554
1.070584062,-0.248380285,-0.11877343,0.076665528
1.062258347,-0.234332305,-0.027297205,0.033714607
1.09049425,-0.234070888,0.001719116,0.174800621
1.052968453,-0.259503072,-0.303318626,-0.244362524
1.051726622,-0.260293499,-0.04533349,-0.017309701
1.055483685,-0.255432683,-0.032489428,-0.042188782
1.05467861,-0.264526772,-0.07302982,-0.014222349
1.050492221,-0.264227623,-0.125956984,-0.059677538
1.03329891,-0.279072948,-0.150503937,-0.053143311
1.059584844,0.001851952,2.326730054,-0.166012781
1.044399184,-0.084512951,0.233366588,0.268286526
1.010117827,-0.221921279,-0.953890944,0.059892264
1.019344612,-0.180111867,-0.458115116,0.095745909
1.020206967,-0.154400496,-0.135198242,-0.002950196
